Code type,Year,recipient_name,Reporting Organisation Narrative,disbursed
Reproductive health care,2019.0,Kenya,AICS - Italian Agency for Cooperation and Development,0.24333722919
Reproductive health care,2019.0,Kenya,Aidsfonds - Soaaids Nederland,0.00015129576041666664
Reproductive health care,2019.0,Kenya,Amref Flying Doctors,0.4102648162624999
Reproductive health care,2019.0,Kenya,Amref Health Africa in Kenya,0.0952186642
Reproductive health care,2019.0,Kenya,Bill and Melinda Gates Foundation,3.75755044
Reproductive health care,2019.0,Kenya,CARE International UK,0.03904425944
Reproductive health care,2019.0,Kenya,Child.org,0.01264784668
Reproductive health care,2019.0,Kenya,CHOICE for Youth and Sexuality,0.04800586835699999
Reproductive health care,2019.0,Kenya,DFAT / Irish Aid,0.153424545879
Reproductive health care,2019.0,Kenya,"Foreign Affairs, Trade and Development Canada (DFATD)",0.3058603047117072
Reproductive health care,2019.0,Kenya,"Foreign, Commonwealth and Development Office",3.682972236
Reproductive health care,2019.0,Kenya,International Development Research Centre,0.031695538
Reproductive health care,2019.0,Kenya,International Planned Parenthood Federation,0.2016146659946628
Reproductive health care,2019.0,Kenya,Ministry of Foreign Affairs of the Netherlands,0.0553939795
Reproductive health care,2019.0,Kenya,MSI Reproductive Choices,0.907550620246
Reproductive health care,2019.0,Kenya,Norad - Norwegian Agency for Development Cooperation,0.3512869656
Reproductive health care,2019.0,Kenya,Options Consultancy Services,0.5062097131500001
Reproductive health care,2019.0,Kenya,Plan International Netherlands,0.11658038634000004
Reproductive health care,2019.0,Kenya,Population Services Kenya,35.420781
Reproductive health care,2019.0,Kenya,Royal Tropical Institute,0.120283558
Reproductive health care,2019.0,Kenya,Save The Children International,0.08560860320000001
Reproductive health care,2019.0,Kenya,Stichting Simavi,
Reproductive health care,2019.0,Kenya,UNICEF,1.5570741450000005
Reproductive health care,2019.0,Kenya,U.S. Agency for International Development,27.298885640000005
Reproductive health care,2019.0,Kenya,World Bank,10.1203716
Reproductive health care,2019.0,Kiribati,Australian Aid,0.14485162499999998
Reproductive health care,2019.0,Kiribati,New Zealand Ministry of Foreign Affairs and Trade,0.00913758615
Reproductive health care,2019.0,Korea (the Democratic People's Republic of),UNICEF,0.562242
Reproductive health care,2019.0,Korea (the Republic of),Aidsfonds - Soaaids Nederland,0.00015129576041666664
Reproductive health care,2019.0,Kosovo,UNICEF,0.260074752
Reproductive health care,2019.0,Kyrgyzstan,AFEW International,0.23951090212499998
Reproductive health care,2019.0,Kyrgyzstan,Aidsfonds - Soaaids Nederland,0.00015129576041666664
Reproductive health care,2019.0,Kyrgyzstan,UNICEF,0.8234468319999999
Reproductive health care,2019.0,Kyrgyzstan,World Bank,0.11637
Reproductive health care,2019.0,Lao People's Democratic Republic (the),UNICEF,0.291877335
Reproductive health care,2019.0,Lao People's Democratic Republic (the),World Bank,1.9721966000000002
Reproductive health care,2019.0,Lebanon,Diakonia,
Reproductive health care,2019.0,Lebanon,International Development Research Centre,0.219141458
Reproductive health care,2019.0,Lebanon,UNICEF,0.099696956
Reproductive health care,2019.0,Lebanon,World Bank,0.8160000000000002
Reproductive health care,2019.0,Lesotho,Aidsfonds - Soaaids Nederland,0.00015129576041666664
Reproductive health care,2019.0,Lesotho,UNICEF,0.16605393600000004
Reproductive health care,2019.0,Lesotho,World Bank,0.40999501
Reproductive health care,2019.0,Liberia,Bill and Melinda Gates Foundation,0.02043872
Reproductive health care,2019.0,Liberia,DFAT / Irish Aid,0.11231
Reproductive health care,2019.0,Liberia,Sweden,2.123637123912055
Reproductive health care,2019.0,Liberia,UNICEF,1.2385332409999996
Reproductive health care,2019.0,Liberia,U.S. Agency for International Development,5.139146589999999
Reproductive health care,2019.0,Libya,UNICEF,0.908174633
Reproductive health care,2019.0,Lithuania,Aidsfonds - Soaaids Nederland,0.00015129576041666664
Reproductive health care,2019.0,Madagascar,Aidsfonds - Soaaids Nederland,0.00015129576041666664
Reproductive health care,2019.0,Madagascar,MSI Reproductive Choices,3.7482177502890006
Reproductive health care,2019.0,Madagascar,Options Consultancy Services,0.283296806919
Reproductive health care,2019.0,Madagascar,UNICEF,0.785425536
Reproductive health care,2019.0,Madagascar,U.S. Agency for International Development,13.71547688
Reproductive health care,2019.0,Malawi,Aidsfonds - Soaaids Nederland,0.00015129576041666664
Reproductive health care,2019.0,Malawi,Amref Flying Doctors,0.16433761822499998
Reproductive health care,2019.0,Malawi,Amref Health Africa in Malawi,0.06893319671106
Reproductive health care,2019.0,Malawi,Amref Health Africa - UK,0.0552508
Reproductive health care,2019.0,Malawi,Bill and Melinda Gates Foundation,2.00831637
Reproductive health care,2019.0,Malawi,CHOICE for Youth and Sexuality,0.055913144266499994
Reproductive health care,2019.0,Malawi,"Foreign Affairs, Trade and Development Canada (DFATD)",0.09017363531855306
Reproductive health care,2019.0,Malawi,International Development Research Centre,0.09733777319999999
Reproductive health care,2019.0,Malawi,Ministry for Foreign Affairs of Finland,0.2011988726
Reproductive health care,2019.0,Malawi,MSI Reproductive Choices,2.196374667761
Reproductive health care,2019.0,Malawi,Norad - Norwegian Agency for Development Cooperation,0.7440729549999998
Reproductive health care,2019.0,Malawi,Options Consultancy Services,0.3035322931275
Reproductive health care,2019.0,Malawi,Plan International Netherlands,0.159463292835
Reproductive health care,2019.0,Malawi,Royal Tropical Institute,0.0939607545
Reproductive health care,2019.0,Malawi,Stichting Simavi,0.22039807819618745
Reproductive health care,2019.0,Malawi,Sweden,0.057159374570374
Reproductive health care,2019.0,Malawi,UNICEF,1.5467401849999995
Reproductive health care,2019.0,Malawi,U.S. Agency for International Development,16.231960439999998
Reproductive health care,2019.0,Malawi,World Bank,1.6142273999999999
Reproductive health care,2019.0,Malaysia,Aidsfonds - Soaaids Nederland,0.00015129576041666664
Reproductive health care,2019.0,Maldives,UNICEF,0.0008125319999999999
Reproductive health care,2019.0,Mali,AECID Spanish Agency for International Development Cooperation,1.264770012814
Reproductive health care,2019.0,Mali,Aidsfonds - Soaaids Nederland,0.00015129576041666664
Reproductive health care,2019.0,Mali,Bundesministerium fÃ¼r wirtschaftliche Zusammenarbeit und Entwicklung (BMZ),0.05563915
Reproductive health care,2019.0,Mali,"Foreign Affairs, Trade and Development Canada (DFATD)",4.636786040010453
Reproductive health care,2019.0,Mali,Ministry of Foreign Affairs of the Netherlands,7.834695365999999
Reproductive health care,2019.0,Mali,MSI Reproductive Choices,11.441184688667997
Reproductive health care,2019.0,Mali,Norad - Norwegian Agency for Development Cooperation,0.1415078466
Reproductive health care,2019.0,Mali,Nuffic,0.2515744
Reproductive health care,2019.0,Mali,Sweden,0.4699421218498504
Reproductive health care,2019.0,Mali,UNICEF,2.9441626750000003
Reproductive health care,2019.0,Mali,U.S. Agency for International Development,18.229833920000008
Reproductive health care,2019.0,Mali,World Bank,0.26933575
Reproductive health care,2019.0,Marshall Islands (the),World Bank,0.099
Reproductive health care,2019.0,Mauritania,AECID Spanish Agency for International Development Cooperation,0.33693
Reproductive health care,2019.0,Mauritania,Memisa Belgique asbl,0.04140779852
Reproductive health care,2019.0,Mauritania,MSI Reproductive Choices,0.36907632344600005
Reproductive health care,2019.0,Mauritania,UNICEF,0.368545204
Reproductive health care,2019.0,Mauritania,World Bank,1.543407
Reproductive health care,2019.0,Mauritius,Aidsfonds - Soaaids Nederland,0.00015129576041666664
Reproductive health care,2019.0,Mexico,Aidsfonds - Soaaids Nederland,0.00015129576041666664
Reproductive health care,2019.0,Mexico,International Development Research Centre,0.0089782678
Reproductive health care,2019.0,Mexico,U.S. Agency for International Development,0.00232708
Reproductive health care,2019.0,Mexico,World Health Organization,0.30563
Reproductive health care,2019.0,"Middle East, regional",International Development Research Centre,0.06467939
Reproductive health care,2019.0,"Middle East, regional",International Planned Parenthood Federation,0.12975084408000004
Reproductive health care,2019.0,"Middle East, regional",The Open University,0.08792627959999999
Reproductive health care,2019.0,Moldova (the Republic of),Swiss Agency for Development and Cooperation (SDC),0.24152916480000003
Reproductive health care,2019.0,Moldova (the Republic of),UNICEF,0.43777450199999995
Reproductive health care,2019.0,Mongolia,UNICEF,0.300985113
Reproductive health care,2019.0,Montenegro,Aidsfonds - Soaaids Nederland,0.00015129576041666664
Reproductive health care,2019.0,Morocco,Aidsfonds - Soaaids Nederland,0.00015129576041666664
Reproductive health care,2019.0,Morocco,International Development Research Centre,0.01359887
Reproductive health care,2019.0,Morocco,UNICEF,0.02843508
Reproductive health care,2019.0,Mozambique,AICS - Italian Agency for Cooperation and Development,0.400792474875
Reproductive health care,2019.0,Mozambique,Aidsfonds - Soaaids Nederland,0.00015129576041666664
Reproductive health care,2019.0,Mozambique,Bill and Melinda Gates Foundation,0.49498185
Reproductive health care,2019.0,Mozambique,CHOICE for Youth and Sexuality,0.06830869158849998
Reproductive health care,2019.0,Mozambique,DFAT / Irish Aid,1.033252
Reproductive health care,2019.0,Mozambique,Flemish Interuniversity Council for University Development Cooperation (VLIR-UOS),0.0034209626
Reproductive health care,2019.0,Mozambique,"Foreign Affairs, Trade and Development Canada (DFATD)",8.462467672093172
Reproductive health care,2019.0,Mozambique,"Foreign, Commonwealth and Development Office",6.520924429759999
Reproductive health care,2019.0,Mozambique,International Development Research Centre,0.1144098172
Reproductive health care,2019.0,Mozambique,Ministry of Foreign Affairs of the Netherlands,1.1195
Reproductive health care,2019.0,Mozambique,Nuffic,0.1313044601968
Reproductive health care,2019.0,Mozambique,Plan International Netherlands,0.18101316406
Reproductive health care,2019.0,Mozambique,Population Services International,1.3278423085
Reproductive health care,2019.0,Mozambique,Royal Tropical Institute,0.0727954875
Reproductive health care,2019.0,Mozambique,Sweden,4.177170019776013
Reproductive health care,2019.0,Mozambique,UNICEF,1.754721843
Reproductive health care,2019.0,Mozambique,U.S. Agency for International Development,11.632160329999998
Reproductive health care,2019.0,Myanmar,Aidsfonds - Soaaids Nederland,0.00015129576041666664
Reproductive health care,2019.0,Myanmar,Australian Aid,0.451035
Reproductive health care,2019.0,Myanmar,Diakonia,
Reproductive health care,2019.0,Myanmar,European Commission - International Partnerships,0.5077279594749999
Reproductive health care,2019.0,Myanmar,"Foreign Affairs, Trade and Development Canada (DFATD)",0.5148251041560473
Reproductive health care,2019.0,Myanmar,"Foreign, Commonwealth and Development Office",13.41168108594
Reproductive health care,2019.0,Myanmar,"Ministry of Foreign Affairs, Denmark",-0.000626582
Reproductive health care,2019.0,Myanmar,New Zealand Ministry of Foreign Affairs and Trade,0.503344702665
Reproductive health care,2019.0,Myanmar,Norad - Norwegian Agency for Development Cooperation,0.2547141924
Reproductive health care,2019.0,Myanmar,Save The Children International,1.95711794704
Reproductive health care,2019.0,Myanmar,Sweden,1.5863111919542294
Reproductive health care,2019.0,Myanmar,UNICEF,1.088954422
Reproductive health care,2019.0,Myanmar,U.S. Agency for International Development,2.48865057
Reproductive health care,2019.0,Namibia,Aidsfonds - Soaaids Nederland,0.00015129576041666664
Reproductive health care,2019.0,Namibia,European Commission - International Partnerships,-0.8130671219000001
Reproductive health care,2019.0,Namibia,Sweden,0.0127360483930668
Reproductive health care,2019.0,Namibia,UNICEF,0.407055093
Reproductive health care,2019.0,Nepal,Aidsfonds - Soaaids Nederland,0.00015129576041666664
Reproductive health care,2019.0,Nepal,Australian Aid,0.2195336609829
Reproductive health care,2019.0,Nepal,"Foreign, Commonwealth and Development Office",0.49396552952
Reproductive health care,2019.0,Nepal,MSI Reproductive Choices,1.7438860232
Reproductive health care,2019.0,Nepal,Norad - Norwegian Agency for Development Cooperation,0.2504826256
Reproductive health care,2019.0,Nepal,Stichting Simavi,0.02861645749
Reproductive health care,2019.0,Nepal,UNICEF,0.7573898329999998
Reproductive health care,2019.0,Nepal,U.S. Agency for International Development,12.41425668
Reproductive health care,2019.0,Netherlands (the),Aidsfonds - Soaaids Nederland,0.00015129576041666664
Reproductive health care,2019.0,Netherlands (the),Amref Flying Doctors,0.55975
Reproductive health care,2019.0,Netherlands (the),Royal Tropical Institute,0.0779675775
Reproductive health care,2019.0,Netherlands (the),Stichting Simavi,
Reproductive health care,2019.0,New Zealand,Aidsfonds - Soaaids Nederland,0.00015129576041666664
Reproductive health care,2019.0,Nicaragua,Diakonia,
Reproductive health care,2019.0,Nicaragua,"Foreign Affairs, Trade and Development Canada (DFATD)",0.17437747910400003
Reproductive health care,2019.0,Nicaragua,Plan International Netherlands,0.04428417345000001
Reproductive health care,2019.0,Nicaragua,UNICEF,0.35014876600000006
Reproductive health care,2019.0,Nigeria,Aidsfonds - Soaaids Nederland,0.00015129576041666664
Reproductive health care,2019.0,Nigeria,Bill and Melinda Gates Foundation,9.00393729
